time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.contacts
1970/01/01/01:07:11.256000,21483,431,256000000,,"[False, True, True, False]"
1970/01/01/01:07:11.276000,21484,431,276000000,,"[False, True, True, False]"
1970/01/01/01:07:11.294000,21485,431,296000000,,"[False, True, True, False]"
1970/01/01/01:07:11.316000,21486,431,316000000,,"[False, True, True, False]"
1970/01/01/01:07:11.336000,21487,431,336000000,,"[False, False, False, False]"
1970/01/01/01:07:11.356000,21488,431,356000000,,"[False, True, True, False]"
1970/01/01/01:07:11.376000,21489,431,376000000,,"[False, True, True, False]"
1970/01/01/01:07:11.396000,21490,431,396000000,,"[False, True, True, False]"
1970/01/01/01:07:11.415000,21491,431,418000000,,"[False, True, True, False]"
1970/01/01/01:07:11.436000,21492,431,436000000,,"[False, True, True, True]"
1970/01/01/01:07:11.456000,21493,431,456000000,,"[False, True, True, True]"
1970/01/01/01:07:11.476000,21494,431,476000000,,"[True, False, False, True]"
1970/01/01/01:07:11.496000,21495,431,496000000,,"[True, False, False, True]"
1970/01/01/01:07:11.516000,21496,431,516000000,,"[True, False, False, True]"
1970/01/01/01:07:11.541000,21497,431,541000000,,"[True, False, False, True]"
1970/01/01/01:07:11.556000,21498,431,556000000,,"[True, False, False, True]"
1970/01/01/01:07:11.576000,21499,431,576000000,,"[True, False, False, True]"
1970/01/01/01:07:11.596000,21500,431,596000000,,"[True, False, False, True]"
1970/01/01/01:07:11.616000,21501,431,616000000,,"[True, False, False, True]"
1970/01/01/01:07:11.636000,21502,431,636000000,,"[True, False, False, True]"
1970/01/01/01:07:11.657000,21503,431,657000000,,"[True, False, False, True]"
1970/01/01/01:07:11.676000,21504,431,676000000,,"[True, False, True, True]"
1970/01/01/01:07:11.696000,21505,431,696000000,,"[False, False, False, False]"
1970/01/01/01:07:11.717000,21506,431,716000000,,"[False, False, True, False]"
1970/01/01/01:07:11.736000,21507,431,736000000,,"[False, False, True, False]"
1970/01/01/01:07:11.756000,21508,431,756000000,,"[False, True, True, False]"
1970/01/01/01:07:11.776000,21509,431,776000000,,"[False, True, True, False]"
1970/01/01/01:07:11.796000,21510,431,796000000,,"[False, True, True, False]"
1970/01/01/01:07:11.816000,21511,431,816000000,,"[False, True, True, False]"
1970/01/01/01:07:11.836000,21512,431,836000000,,"[False, True, True, False]"
1970/01/01/01:07:11.856000,21513,431,856000000,,"[False, True, True, False]"
1970/01/01/01:07:11.876000,21514,431,876000000,,"[False, True, True, False]"
1970/01/01/01:07:11.892000,21515,431,902000000,,"[False, True, True, False]"
1970/01/01/01:07:11.916000,21516,431,916000000,,"[False, True, True, False]"
1970/01/01/01:07:11.936000,21517,431,936000000,,"[False, True, True, True]"
1970/01/01/01:07:11.956000,21518,431,956000000,,"[False, True, True, True]"
1970/01/01/01:07:11.976000,21519,431,976000000,,"[True, False, False, True]"
1970/01/01/01:07:11.996000,21520,431,996000000,,"[True, False, False, True]"
1970/01/01/01:07:12.031000,21521,432,30000000,,"[False, False, False, False]"
1970/01/01/01:07:12.036000,21522,432,36000000,,"[True, False, False, True]"
1970/01/01/01:07:12.057000,21523,432,57000000,,"[True, False, False, True]"
1970/01/01/01:07:12.076000,21524,432,76000000,,"[True, False, False, True]"
1970/01/01/01:07:12.096000,21525,432,96000000,,"[True, False, False, True]"
1970/01/01/01:07:12.116000,21526,432,116000000,,"[True, False, False, True]"
1970/01/01/01:07:12.136000,21527,432,136000000,,"[True, False, False, True]"
1970/01/01/01:07:12.156000,21528,432,156000000,,"[True, False, False, True]"
1970/01/01/01:07:12.177000,21529,432,176000000,,"[True, False, True, True]"
1970/01/01/01:07:12.195000,21530,432,196000000,,"[True, False, True, True]"
1970/01/01/01:07:12.216000,21531,432,216000000,,"[False, False, True, False]"
1970/01/01/01:07:12.236000,21532,432,236000000,,"[False, False, True, False]"
1970/01/01/01:07:12.258000,21533,432,258000000,,"[False, True, True, False]"
1970/01/01/01:07:12.276000,21534,432,276000000,,"[False, True, True, False]"
1970/01/01/01:07:12.296000,21535,432,296000000,,"[False, True, True, False]"
1970/01/01/01:07:12.317000,21536,432,316000000,,"[False, True, True, False]"
1970/01/01/01:07:12.336000,21537,432,336000000,,"[False, True, True, False]"
1970/01/01/01:07:12.361000,21538,432,361000000,,"[False, True, True, False]"
1970/01/01/01:07:12.376000,21539,432,376000000,,"[False, True, True, False]"
1970/01/01/01:07:12.396000,21540,432,396000000,,"[False, True, True, False]"
1970/01/01/01:07:12.416000,21541,432,416000000,,"[False, True, True, False]"
1970/01/01/01:07:12.436000,21542,432,436000000,,"[False, True, True, True]"
1970/01/01/01:07:12.456000,21543,432,456000000,,"[False, True, True, True]"
1970/01/01/01:07:12.476000,21544,432,476000000,,"[True, False, False, True]"
1970/01/01/01:07:12.496000,21545,432,496000000,,"[True, False, False, True]"
1970/01/01/01:07:12.516000,21546,432,516000000,,"[True, False, False, True]"
1970/01/01/01:07:12.536000,21547,432,536000000,,"[True, False, False, True]"
1970/01/01/01:07:12.556000,21548,432,556000000,,"[True, False, False, True]"
1970/01/01/01:07:12.576000,21549,432,576000000,,"[True, False, False, True]"
1970/01/01/01:07:12.597000,21550,432,597000000,,"[True, False, False, True]"
1970/01/01/01:07:12.616000,21551,432,616000000,,"[True, False, False, True]"
1970/01/01/01:07:12.636000,21552,432,636000000,,"[True, False, False, True]"
1970/01/01/01:07:12.656000,21553,432,656000000,,"[True, False, False, True]"
1970/01/01/01:07:12.677000,21554,432,677000000,,"[True, False, True, True]"
1970/01/01/01:07:12.696000,21555,432,696000000,,"[True, False, True, True]"
1970/01/01/01:07:12.716000,21556,432,716000000,,"[False, False, True, False]"
1970/01/01/01:07:12.736000,21557,432,736000000,,"[False, False, True, False]"
1970/01/01/01:07:12.756000,21558,432,756000000,,"[False, True, True, False]"
1970/01/01/01:07:12.776000,21559,432,776000000,,"[False, True, True, False]"
1970/01/01/01:07:12.796000,21560,432,796000000,,"[False, True, True, False]"
1970/01/01/01:07:12.816000,21561,432,816000000,,"[False, True, True, False]"
1970/01/01/01:07:12.836000,21562,432,836000000,,"[False, True, True, False]"
1970/01/01/01:07:12.857000,21563,432,856000000,,"[False, True, True, False]"
1970/01/01/01:07:12.875000,21564,432,876000000,,"[False, True, True, False]"
1970/01/01/01:07:12.896000,21565,432,896000000,,"[False, True, True, False]"
1970/01/01/01:07:12.916000,21566,432,916000000,,"[False, True, True, False]"
1970/01/01/01:07:12.936000,21567,432,936000000,,"[False, True, True, True]"
1970/01/01/01:07:12.956000,21568,432,956000000,,"[False, True, True, True]"
1970/01/01/01:07:12.977000,21569,432,976000000,,"[True, False, False, True]"
1970/01/01/01:07:12.996000,21570,432,996000000,,"[True, False, False, True]"
1970/01/01/01:07:13.016000,21571,433,16000000,,"[True, False, False, True]"
1970/01/01/01:07:13.036000,21572,433,36000000,,"[True, False, False, True]"
1970/01/01/01:07:13.058000,21573,433,56000000,,"[True, False, False, True]"
1970/01/01/01:07:13.076000,21574,433,76000000,,"[True, False, False, True]"
1970/01/01/01:07:13.096000,21575,433,96000000,,"[True, False, False, True]"
1970/01/01/01:07:13.116000,21576,433,116000000,,"[True, False, False, True]"
1970/01/01/01:07:13.137000,21577,433,137000000,,"[True, False, False, True]"
1970/01/01/01:07:13.156000,21578,433,156000000,,"[True, False, False, True]"
1970/01/01/01:07:13.176000,21579,433,176000000,,"[True, False, True, True]"
1970/01/01/01:07:13.197000,21580,433,196000000,,"[True, False, True, True]"
1970/01/01/01:07:13.216000,21581,433,216000000,,"[False, False, True, False]"
1970/01/01/01:07:13.236000,21582,433,236000000,,"[False, False, True, False]"
1970/01/01/01:07:13.257000,21583,433,256000000,,"[False, True, True, False]"
1970/01/01/01:07:13.276000,21584,433,276000000,,"[False, True, True, False]"
1970/01/01/01:07:13.296000,21585,433,296000000,,"[False, True, True, False]"
1970/01/01/01:07:13.316000,21586,433,316000000,,"[False, True, True, False]"
1970/01/01/01:07:13.337000,21587,433,337000000,,"[False, True, True, False]"
1970/01/01/01:07:13.357000,21588,433,357000000,,"[False, True, True, False]"
1970/01/01/01:07:13.376000,21589,433,376000000,,"[False, True, True, False]"
1970/01/01/01:07:13.396000,21590,433,396000000,,"[False, True, True, False]"
1970/01/01/01:07:13.417000,21591,433,416000000,,"[False, True, True, False]"
1970/01/01/01:07:13.441000,21592,433,441000000,,"[False, True, True, True]"
1970/01/01/01:07:13.456000,21593,433,456000000,,"[False, True, True, True]"
1970/01/01/01:07:13.476000,21594,433,476000000,,"[False, False, False, True]"
1970/01/01/01:07:13.496000,21595,433,496000000,,"[True, False, False, True]"
1970/01/01/01:07:13.516000,21596,433,516000000,,"[True, False, False, True]"
1970/01/01/01:07:13.536000,21597,433,536000000,,"[True, False, False, True]"
1970/01/01/01:07:13.556000,21598,433,556000000,,"[True, False, False, True]"
1970/01/01/01:07:13.576000,21599,433,576000000,,"[True, False, False, True]"
1970/01/01/01:07:13.597000,21600,433,596000000,,"[True, False, False, True]"
1970/01/01/01:07:13.616000,21601,433,616000000,,"[True, False, False, True]"
1970/01/01/01:07:13.636000,21602,433,636000000,,"[True, False, False, True]"
1970/01/01/01:07:13.660000,21603,433,660000000,,"[True, False, False, True]"
1970/01/01/01:07:13.676000,21604,433,676000000,,"[True, False, True, True]"
1970/01/01/01:07:13.697000,21605,433,696000000,,"[True, False, True, True]"
1970/01/01/01:07:13.716000,21606,433,716000000,,"[False, False, True, False]"
1970/01/01/01:07:13.736000,21607,433,736000000,,"[False, False, True, False]"
1970/01/01/01:07:13.759000,21608,433,759000000,,"[False, True, True, False]"
1970/01/01/01:07:13.776000,21609,433,776000000,,"[False, True, True, False]"
1970/01/01/01:07:13.799000,21610,433,796000000,,"[False, True, True, False]"
1970/01/01/01:07:13.815000,21611,433,816000000,,"[False, True, True, False]"
1970/01/01/01:07:13.836000,21612,433,836000000,,"[False, True, True, False]"
1970/01/01/01:07:13.856000,21613,433,856000000,,"[False, True, True, False]"
1970/01/01/01:07:13.877000,21614,433,877000000,,"[False, True, True, False]"
1970/01/01/01:07:13.896000,21615,433,896000000,,"[False, True, True, False]"
1970/01/01/01:07:13.916000,21616,433,916000000,,"[False, True, True, False]"
1970/01/01/01:07:13.937000,21617,433,937000000,,"[False, True, True, True]"
1970/01/01/01:07:13.956000,21618,433,956000000,,"[False, True, True, True]"
1970/01/01/01:07:13.976000,21619,433,976000000,,"[False, False, False, True]"
1970/01/01/01:07:13.996000,21620,433,996000000,,"[True, False, False, True]"
1970/01/01/01:07:14.016000,21621,434,16000000,,"[True, False, False, True]"
1970/01/01/01:07:14.036000,21622,434,36000000,,"[True, False, False, True]"
1970/01/01/01:07:14.056000,21623,434,56000000,,"[True, False, False, True]"
1970/01/01/01:07:14.076000,21624,434,76000000,,"[True, False, False, True]"
1970/01/01/01:07:14.096000,21625,434,96000000,,"[True, False, False, True]"
1970/01/01/01:07:14.116000,21626,434,116000000,,"[True, False, False, True]"
1970/01/01/01:07:14.136000,21627,434,136000000,,"[True, False, False, True]"
1970/01/01/01:07:14.155000,21628,434,156000000,,"[True, False, False, True]"
1970/01/01/01:07:14.176000,21629,434,176000000,,"[True, False, True, True]"
1970/01/01/01:07:14.196000,21630,434,196000000,,"[True, False, True, True]"
1970/01/01/01:07:14.216000,21631,434,216000000,,"[False, False, True, False]"
1970/01/01/01:07:14.236000,21632,434,236000000,,"[False, False, True, False]"
1970/01/01/01:07:14.256000,21633,434,256000000,,"[False, True, True, False]"
1970/01/01/01:07:14.276000,21634,434,276000000,,"[False, True, True, False]"
1970/01/01/01:07:14.296000,21635,434,296000000,,"[False, True, True, False]"
1970/01/01/01:07:14.316000,21636,434,316000000,,"[False, True, True, False]"
1970/01/01/01:07:14.336000,21637,434,336000000,,"[False, True, True, False]"
1970/01/01/01:07:14.356000,21638,434,356000000,,"[False, True, True, False]"
1970/01/01/01:07:14.376000,21639,434,376000000,,"[False, True, True, False]"
1970/01/01/01:07:14.396000,21640,434,396000000,,"[False, True, True, False]"
1970/01/01/01:07:14.417000,21641,434,417000000,,"[False, True, True, False]"
1970/01/01/01:07:14.436000,21642,434,436000000,,"[False, True, True, True]"
1970/01/01/01:07:14.456000,21643,434,456000000,,"[False, True, True, True]"
1970/01/01/01:07:14.476000,21644,434,476000000,,"[False, False, False, True]"
1970/01/01/01:07:14.496000,21645,434,496000000,,"[True, False, False, True]"
1970/01/01/01:07:14.520000,21646,434,520000000,,"[True, False, False, True]"
1970/01/01/01:07:14.536000,21647,434,536000000,,"[True, False, False, True]"
1970/01/01/01:07:14.556000,21648,434,556000000,,"[True, False, False, True]"
1970/01/01/01:07:14.576000,21649,434,576000000,,"[True, False, False, True]"
1970/01/01/01:07:14.596000,21650,434,596000000,,"[True, False, False, True]"
1970/01/01/01:07:14.616000,21651,434,616000000,,"[True, False, False, True]"
1970/01/01/01:07:14.636000,21652,434,636000000,,"[True, False, False, True]"
1970/01/01/01:07:14.656000,21653,434,656000000,,"[True, False, False, True]"
1970/01/01/01:07:14.676000,21654,434,676000000,,"[True, False, False, True]"
1970/01/01/01:07:14.696000,21655,434,696000000,,"[True, False, True, True]"
1970/01/01/01:07:14.716000,21656,434,716000000,,"[True, False, True, True]"
1970/01/01/01:07:14.736000,21657,434,736000000,,"[False, False, True, False]"
1970/01/01/01:07:14.757000,21658,434,757000000,,"[False, True, True, False]"
1970/01/01/01:07:14.776000,21659,434,776000000,,"[False, True, True, False]"
1970/01/01/01:07:14.796000,21660,434,796000000,,"[False, True, True, False]"
1970/01/01/01:07:14.816000,21661,434,816000000,,"[False, True, True, False]"
1970/01/01/01:07:14.836000,21662,434,836000000,,"[False, True, True, False]"
1970/01/01/01:07:14.856000,21663,434,856000000,,"[False, True, True, False]"
1970/01/01/01:07:14.876000,21664,434,876000000,,"[False, True, True, False]"
1970/01/01/01:07:14.896000,21665,434,896000000,,"[False, True, True, False]"
1970/01/01/01:07:14.916000,21666,434,916000000,,"[False, True, True, False]"
1970/01/01/01:07:14.936000,21667,434,936000000,,"[False, True, True, True]"
1970/01/01/01:07:14.957000,21668,434,957000000,,"[False, True, True, True]"
1970/01/01/01:07:14.976000,21669,434,976000000,,"[False, False, False, True]"
1970/01/01/01:07:14.996000,21670,434,996000000,,"[True, False, False, True]"
1970/01/01/01:07:15.028000,21671,435,24000000,,"[True, False, False, True]"
1970/01/01/01:07:15.036000,21672,435,36000000,,"[True, False, False, True]"
1970/01/01/01:07:15.056000,21673,435,56000000,,"[True, False, False, True]"
1970/01/01/01:07:15.076000,21674,435,76000000,,"[True, False, False, True]"
1970/01/01/01:07:15.096000,21675,435,96000000,,"[True, False, False, True]"
1970/01/01/01:07:15.117000,21676,435,117000000,,"[True, False, False, True]"
1970/01/01/01:07:15.136000,21677,435,136000000,,"[True, False, False, True]"
1970/01/01/01:07:15.156000,21678,435,156000000,,"[True, False, False, True]"
1970/01/01/01:07:15.176000,21679,435,176000000,,"[True, False, False, True]"
1970/01/01/01:07:15.197000,21680,435,196000000,,"[True, False, True, True]"
1970/01/01/01:07:15.215000,21681,435,216000000,,"[True, False, True, True]"
1970/01/01/01:07:15.236000,21682,435,236000000,,"[False, False, True, False]"
1970/01/01/01:07:15.256000,21683,435,256000000,,"[False, True, True, False]"
1970/01/01/01:07:15.276000,21684,435,276000000,,"[False, True, True, False]"
1970/01/01/01:07:15.296000,21685,435,296000000,,"[False, True, True, False]"
1970/01/01/01:07:15.317000,21686,435,317000000,,"[False, True, True, False]"
1970/01/01/01:07:15.336000,21687,435,336000000,,"[False, True, True, False]"
1970/01/01/01:07:15.357000,21688,435,357000000,,"[False, True, True, False]"
1970/01/01/01:07:15.376000,21689,435,376000000,,"[False, True, True, False]"
1970/01/01/01:07:15.397000,21690,435,396000000,,"[False, True, True, False]"
1970/01/01/01:07:15.419000,21691,435,419000000,,"[False, True, True, False]"
1970/01/01/01:07:15.435000,21692,435,436000000,,"[False, True, True, True]"
1970/01/01/01:07:15.456000,21693,435,456000000,,"[False, True, True, True]"
1970/01/01/01:07:15.476000,21694,435,476000000,,"[False, False, False, True]"
1970/01/01/01:07:15.496000,21695,435,496000000,,"[True, False, False, True]"
1970/01/01/01:07:15.516000,21696,435,516000000,,"[True, False, False, True]"
1970/01/01/01:07:15.536000,21697,435,536000000,,"[True, False, False, True]"
1970/01/01/01:07:15.556000,21698,435,556000000,,"[True, False, False, True]"
1970/01/01/01:07:15.577000,21699,435,577000000,,"[True, False, False, True]"
1970/01/01/01:07:15.596000,21700,435,596000000,,"[True, False, False, True]"
1970/01/01/01:07:15.616000,21701,435,616000000,,"[True, False, False, True]"
